2159,Fugitives and Refugees: A Walk in Portland  Oregon,Chuck Palahniuk,3.51,1400047838,9.7814E+12,en-US,176,8460,415,07/08/03,Crown Journeys/Crown Publishers/Crown Publishing Group/Random House,"{'Walking', 'Guidebooks'}"
2160,Ghost in the Shell (Ghost in the Shell  #1),Masamune Shirow,4.18,1593072287,9.78159E+12,eng,350,8456,302,6/20/2006,Dark Horse Comics,{'Cyborgs'}
2161,Already Dead (Joe Pitt  #1),Charlie Huston,3.79,034547824X,9.78035E+12,en-US,268,8447,631,12/27/2005,Del Rey,{}
2162,Don't Get Too Comfortable: The Indignities of Coach Class  The Torments of Low Thread Count  The Never-Ending Quest for Artisanal Olive Oil  and Other First World Problems,David Rakoff,3.72,767916034,9.78077E+12,eng,222,8410,751,09/12/06,Anchor Books,{}
2163,1632,Eric Flint,4.04,1416532811,9.78142E+12,eng,597,8406,638,6/15/2006,Baen Books,"{'History', 'History'}"
2164,Judy Moody Gets Famous! (Judy Moody  #2),Megan McDonald/Peter H. Reynolds,4.04,763619310,9.78076E+12,eng,126,8405,309,04/01/03,Candlewick Press,"{'Fame', 'Fiction', 'Stavning', 'Girls', 'Blind'}"
2165,Family (Firstborn  #4),Karen Kingsbury,4.42,842387463,9.78084E+12,eng,345,8370,143,10/01/06,Tyndale House Publishers,"{'Fiction', 'Adoptees', 'Identification'}"
2166,The Various Haunts of Men (Simon Serrailler #1),Susan Hill,3.82,1585678767,9.78159E+12,eng,438,8361,819,4/19/2007,Harry N. Abrams,{}
2167,Lullaby Town (Elvis Cole  #3),Robert Crais,4.14,752817000,9.78075E+12,eng,296,8359,319,04/01/08,Orion,{}
2168,Before the Frost (Linda Wallander #1),Henning Mankell/Ebba Segerberg,3.85,1400095816,9.7814E+12,eng,375,8359,483,2/14/2006,Vintage Crime/Black Lizard,"{'Mystery', 'Murder', 'Policewomen', 'Fiction', 'Policewomen', 'Police'}"
2169,Jane Eyre,Charlotte Brontë/Stevie Davies,4.12,141441143,9.78014E+12,eng,590,8333,874,6/29/2006,Penguin Classics,"{'Correspondence', 'Readers', 'Literature', 'Frau', 'Frau', 'Readers', 'Readers', 'Governesses', 'Correspondence', 'Secrecy', 'Families'}"
2170,Battle Cry,Leon Uris,4.15,006075186X,9.78006E+12,eng,694,8323,137,6/28/2005,Avon,{'Fiction'}
2171,The Consolation of Philosophy,Boethius/Victor Watts,3.98,140447806,9.78014E+12,eng,192,8318,373,11/25/1999,Penguin Classics,"{'Latein', 'Englisch', 'Theodicy', 'Poetry', 'History', 'Filosofie', 'Poetry', 'Theodicy', 'Englisch', 'Filosofie', 'Education', 'Specimens', 'Incunabula'}"
2172,Henry and June: From A Journal of Love: The Unexpurgated Diary of Anaïs Nin  1931-1932,Anaïs Nin,3.9,015640057X,9.78016E+12,eng,304,8311,449,10/29/1990,Mariner Books,{}
2173,Word of Honor,Nelson DeMille,4.17,446674826,9.78045E+12,eng,880,8296,275,09/01/98,Grand Central Publishing,{'Fiction'}
2174,Go Down  Moses,William Faulkner,3.93,679732179,9.78068E+12,eng,365,8289,370,1/30/1991,Vintage,{'Manuscripts'}
2175,The Child in Time,Ian McEwan,3.58,385497520,9.78039E+12,eng,263,8285,543,11/02/99,Anchor,"{'Divorcio', 'Divorce', 'Fiction', 'Divorce', 'Divorce', 'Ficción'}"
2176,Black Ice (Ice  #1),Anne Stuart,3.71,778321711,9.78078E+12,eng,377,8284,628,4/26/2005,Mira Books,{'Americans'}
2177,Shampoo Planet,Douglas Coupland,3.5,743231538,9.78074E+12,eng,282,8283,202,03/01/08,Scribner Book Company,{'Fiction'}
2178,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene/Walter Karig,3.86,1557091625,9.78156E+12,eng,210,8279,179,04/01/96,Applewood Books,{}
2179,The Falls,Joyce Carol Oates,3.58,60722290,9.78006E+12,eng,512,8278,748,08/02/05,Harper Perennial,"{'Women', 'Novel', 'science', 'Widows', 'Waterfalls'}"
2180,Moral Disorder and Other Stories,Margaret Atwood,3.63,385503849,9.78039E+12,eng,255,8270,755,10/17/2006,Nan A. Talese,"{'Women', 'Fiction'}"
2181,The March,E.L. Doctorow,3.8,812976150,9.78081E+12,eng,363,8266,831,09/12/06,Random House Trade Paperbacks,{'History'}
2182,The Mysterious Flame of Queen Loana,Umberto Eco/Geoffrey Brock,3.35,156030438,9.78016E+12,eng,480,8263,624,06/05/06,Mariner Books,"{'Amnesia', 'Memory'}"
2183,Youth in Revolt: The Journals of Nick Twisp,C.D. Payne,4.02,385481969,9.78039E+12,eng,512,8257,793,01/01/01,Broadway Books,{}
2184,In the Name of Jesus: Reflections on Christian Leadership,Henri J.M. Nouwen,4.34,824512596,9.78082E+12,en-US,120,8228,410,10/01/92,Crossroad,{}
2185,Wonderful Life: The Burgess Shale and the Nature of History,Stephen Jay Gould,4.12,039330700X,9.78039E+12,eng,352,8207,179,9/17/1990,W. W. Norton & Company,"{'Paläontologie', 'Shale', 'Kambrium', 'Evolución', 'Evolución', 'Fossielen', 'Influence', 'Evolutie', 'Evolución', 'Influence', 'History'}"
2186,Ferdydurke,Witold Gombrowicz/Danuta Borchardt,3.86,300082401,9.7803E+12,eng,320,8193,198,08/11/00,Yale University Press,{}
2187,Right Ho  Jeeves (Jeeves  #6),P.G. Wodehouse,4.32,140690483X,9.78141E+12,eng,224,8193,443,11/03/06,Hard Press,"{'Fiction', 'Valets'}"
2188,When True Night Falls (The Coldfire Trilogy  #2),C.S. Friedman,4.14,756403162,9.78076E+12,en-US,560,8188,139,10/04/05,DAW,{}
2189,Gorgias,Plato/Walter Hamilton/Chris Emlyn-Jones,3.95,140449043,9.78014E+12,en-GB,208,8186,198,1/29/2004,Penguin Classics,{'Plato'}
2190,The Rachel Papers,Martin Amis,3.59,679734589,9.78068E+12,eng,240,8180,346,9/29/1992,Vintage,{}
2191,My Uncle Oswald,Roald Dahl,3.89,140055770,9.78014E+12,eng,208,8170,620,05/01/86,Penguin (Non-Classics),"{'Uncles', 'Uncles', 'Eugenics'}"
2192,The Compleat Works of Wllm Shkspr (abridged),Reduced Shakespeare Company/Adam Long/Daniel Singer/Jess Winfield,4.44,1557831572,9.78156E+12,eng,137,8159,118,02/01/94,Applause Books,
2193,Forever (Firstborn  #5),Karen Kingsbury,4.43,1414307640,9.78141E+12,eng,346,8158,146,2/22/2007,Tyndale House Publishers,"{'Families', 'Fiction'}"
2194,Barnaby Rudge,Charles Dickens/John Bowen/Hablot Knight Browne,3.81,140437282,9.78014E+12,eng,744,8156,366,2/27/2003,Penguin Books,"{'Fiction', 'Locksmiths', 'Cathedrals', 'History'}"
2195,Gun  With Occasional Music,Jonathan Lethem,3.77,156028972,9.78016E+12,eng,271,8141,786,09/01/03,Mariner Books,{}
2196,J.R.R. Tolkien: Artist and Illustrator,Wayne G. Hammond/Christina Scull/J.R.R. Tolkien,4.14,618083618,9.78062E+12,en-US,224,8140,32,10/18/2000,Mariner Books,{'Illustration'}
2197,Diary of a Spider,Doreen Cronin/Harry Bliss,4.25,60001534,9.78006E+12,en-US,40,8134,292,7/26/2005,HarperCollins,"{'Diaries', 'Fiction'}"
2198,The Sisters: The Saga of the Mitford Family,Mary S. Lovell,3.97,393324141,9.78039E+12,eng,611,8132,589,5/20/2003,W.W. Norton & Company,{'Sisters'}
2199,Dead Sleep,Greg Iles,4.05,451206525,9.78045E+12,eng,452,8124,475,07/02/02,Berkley Books,"{'Fiction', 'Suspense'}"
2200,Breaking Point (Tom Clancy's Net Force  #4),Steve Perry/Tom Clancy/Steve Pieczenik,3.7,425176932,9.78043E+12,eng,368,8119,32,10/01/00,Berkley,"{'Assassination', 'Internet', 'Investigation', 'Thriller', 'Assassination', 'Investigation', 'OverDrive', 'OverDrive'}"
2201,Woman Hollering Creek and Other Stories,Sandra Cisneros,4.04,679738568,9.78068E+12,eng,192,8107,379,03/03/92,Vintage,{'Boundaries'}
2202,Dragon's Kin (Pern  #17),Anne McCaffrey/Todd McCaffrey,3.92,345462009,9.78035E+12,eng,298,8100,185,12/28/2004,Del Rey,{'Dragons'}
2203,Mason & Dixon,Thomas Pynchon/Christophe Claro/Brice Matthieussent,4.07,312423209,9.78031E+12,eng,773,8086,602,01/03/04,Picador USA,"{'Géomètres', 'Géomètres', 'Surveyors', 'Romans'}"
2204,Birds of Prey (Courtney #9),Wilbur Smith,4.19,312317115,9.78031E+12,eng,560,8082,191,5/16/2003,St. Martin's Griffin,{}
2205,Conrad's Fate (Chrestomanci  #5),Diana Wynne Jones,4.05,60747455,9.78006E+12,eng,400,8080,336,05/09/06,Greenwillow Books,"{'Witchcraft', 'Fantasy', 'Fiction'}"
2206,The Assistant,Bernard Malamud/Jonathan Rosen,3.89,374504849,9.78037E+12,en-US,246,8073,319,07/07/03,Farrar Straus and Giroux,{'Criminals'}
2207,The Journey to the East,Hermann Hesse/Hilda Rosner,3.7,312421680,9.78031E+12,eng,128,8071,360,02/01/03,Picador,"{'Allegory', 'Philosophy'}"
2208,The Worthing Saga (Worthing  #1-3),Orson Scott Card,3.85,812533313,9.78081E+12,eng,463,8064,299,12/15/1992,Tor Books,{}
2209,The Spy Who Loved Me (James Bond  #10),Ian Fleming,3.4,142003263,9.78014E+12,eng,198,8053,460,09/02/03,Penguin Books,{'Fiction'}
2210,Millie's Fling,Jill Mansell,3.75,747264864,9.78075E+12,en-GB,512,8052,463,8/16/2001,Headline Review,"{'Fiction', 'Fiction'}"
2211,The Lord of the Rings: The Making of the Movie Trilogy,Brian Sibley/Ian McKellen,4.47,618260226,9.78062E+12,eng,192,8051,34,11/06/02,Mariner Books,{}
2212,Death of an Expert Witness (Adam Dalgliesh #6),P.D. James,3.99,571204201,9.78057E+12,eng,306,8045,265,5/20/2002,Gardners Books,"{'Murder', 'Police'}"
2213,Owlknight (Owl Mage Trilogy  #3),Mercedes Lackey/Larry Dixon,3.98,886779162,9.78089E+12,eng,450,8045,98,11/01/00,DAW,"{'Valdemar', 'Valdemar', 'Fiction'}"
2214,Midnight Predator,Amelia Atwater-Rhodes,4.02,440237971,9.78044E+12,eng,256,8039,177,12/09/03,Laurel Leaf Library,"{'Supernatural', 'Supernatural'}"
2215,Mao: The Unknown Story,Jung Chang/Jon Halliday,3.83,679746323,9.78068E+12,eng,801,8035,640,11/14/2006,Anchor Books,{'Communism'}
2216,Monkeewrench (Monkeewrench  #1),P.J. Tracy,4.12,045121157X,9.78045E+12,eng,421,8031,618,04/06/04,G.P. Putnam's Sons,{}
2217,Deception on His Mind (Inspector Lynley  #9),Elizabeth  George,4.05,553575090,9.78055E+12,eng,716,8028,289,10/06/98,Bantam Books,"{'Police', 'Suspense', 'Police', 'Policewomen'}"
2218,Castaways of the Flying Dutchman (Flying Dutchman  #1),Brian Jacques/Ian Schoenherr,3.98,142501182,9.78014E+12,eng,356,8025,261,3/31/2003,Firebird,"{'Fiction', 'Angels'}"
2219,The Wounded Healer: Ministry in Contemporary Society,Henri J.M. Nouwen,4.26,232521026,9.78023E+12,eng,100,8024,317,11/01/94,Darton  Longman & Todd,{'Lijden'}
2220,Postwar: A History of Europe Since 1945,Tony Judt,4.34,143037757,9.78014E+12,eng,933,8017,571,09/05/06,Penguin Books,{'Nonfiction'}
2221,Autobiography of a Fat Bride: True Tales of a Pretend Adulthood,Laurie Notaro,3.98,037576092X,9.78038E+12,en-US,257,8009,455,07/08/03,Villard,"{'Biography', 'Nonfiction', 'Humorists', 'Humor'}"
2222,The 33 Strategies of War,Robert Greene/Joost Elffers,4.3,670034576,9.78067E+12,en-US,496,8005,383,1/19/2006,Viking,{'Nonfiction'}
2223,Les Misérables,Victor Hugo/Charles E. Wilbour/Peter Washington,4.17,375403175,9.78038E+12,eng,1480,8004,474,3/31/1998,Everyman's Library,"{'Readers', 'Ficción', 'barricade', 'Orphans', 'History', 'bread', 'prison', 'Literature', 'Readers', 'Literature', 'Fiction', 'Poor'}"
2224,They Cage the Animals at Night,Jennings Michael Burch,4.32,451159411,9.78045E+12,eng,304,7999,670,10/01/85,Signet,{}
2225,The Complete Collected Poems,Maya Angelou,4.42,067942895X,9.78068E+12,eng,273,7983,245,9/13/1994,Random House,"{'Collections', 'Poetry'}"
2226,An Unfinished Life: John F. Kennedy  1917-1963,Robert Dallek,4.07,316907928,9.78032E+12,en-US,849,7981,307,05/04/04,Back Bay Books,"{'History', 'Presidents', 'History'}"
2227,The Last American Man,Elizabeth Gilbert,3.81,142002836,9.78014E+12,eng,271,7966,960,5/27/2003,Riverhead Books,{}
2228,Cravings (Undead #1.5; Moon #3.5),Laurell K. Hamilton/MaryJanice Davidson/Eileen Wilks/Rebecca York,3.82,515138150,9.78052E+12,eng,358,7965,188,6/29/2004,Berkley Books,{'Fiction'}
2229,Love at First Bite (Dark-Hunter #6.5; Wild Wulfs of London #2.5; Companion #3.5),Sherrilyn Kenyon/L.A. Banks/Susan Squires/Ronda Thompson,4.06,312349297,9.78031E+12,eng,373,7959,200,10/03/06,St. Martin's Press,"{'Anthology', 'Fiction'}"
2230,Status Anxiety,Alain de Botton,3.91,375725350,9.78038E+12,eng,306,7957,535,05/10/05,Vintage,{}
2231,Would I Lie to You (Gossip Girl  #10),Cecily von Ziegesar,3.59,316011835,9.78032E+12,eng,192,7948,135,10/04/06,Little  Brown Young Readers,{'Riches'}
2232,The Door in the Hedge,Robin McKinley,3.68,698119606,9.7807E+12,eng,224,7941,419,10/13/2003,Firebird,"{'Fantasy', 'Fiction'}"
2233,Black Dogs,Ian McEwan,3.44,385494327,9.78039E+12,eng,149,7938,490,12/29/1998,Anchor,"{'Gobierno', 'Fiction'}"
2234,The Will to Power,Friedrich Nietzsche/Walter Kaufmann/R.J. Hollingdale,4.05,394704371,9.78039E+12,eng,575,7931,132,8/17/2011,Vintage Books,"{'Philosophy', 'Values'}"
2235,Ada  or Ardor: A Family Chronicle,Vladimir Nabokov/Fatih Özgüven,4.15,679725229,9.78068E+12,eng,604,7927,543,2/19/1990,Vintage,"{'Teachers', 'Fiction'}"
2236,Dragon's Fire (Pern  #19),Anne McCaffrey/Todd McCaffrey,3.98,345480287,9.78035E+12,eng,366,7923,171,08/01/06,Del Rey Books,{}
2237,A Cavern of Black Ice (Sword of Shadows  #1),J.V. Jones,3.87,076534551X,9.78077E+12,eng,769,7919,163,03/01/05,Tor Fantasy,{}
2238,Reading Like a Writer: A Guide for People Who Love Books and for Those Who Want to Write Them,Francine Prose,3.77,60777052,9.78006E+12,eng,297,7914,1094,04/10/07,Harper Perennial,"{'Författare', 'Nonfiction', 'Nonfiction'}"
2239,Faerie Tale,Raymond E. Feist,3.88,586071393,9.78059E+12,eng,490,7908,349,11/15/1989,Voyager,{}
2240,Crónica de una muerte anunciada,Gabriel García Márquez,3.97,1400034957,9.7814E+12,spa,118,7888,411,10/14/2003,Vintage Espanol,"{'Oberschicht', 'Venganza', 'Oberschicht', 'Death', 'twins', 'Death', 'Honor'}"
2241,Little Birds,Anaïs Nin,3.72,156029049,9.78016E+12,eng,148,7888,366,02/02/04,Mariner Books,{}
2242,The Theory and Practice of Group Psychotherapy,Irvin D. Yalom/Molyn Leszcz,4.17,465092845,9.78047E+12,en-US,688,7888,119,07/06/05,Basic Books,"{'Psychotherapy', 'Methods', 'Gruppentherapie', 'Psychotherapy', 'Einführung'}"
2243,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon/Steven Rimbauer/Ridley Pearson,3.67,786890436,9.78079E+12,eng,277,7852,352,4/29/2001,Hyperion,"{'history', 'Fiction', 'Fiction', 'investigation'}"
2244,Promise of the Witch King (Forgotten Realms: The Sellswords  #2),R.A. Salvatore,4.17,786940735,9.78079E+12,eng,373,7847,104,09/12/06,Wizards of the Coast,"{'Fantasy', 'Fantasy', 'Dwarfs'}"
2245,Goddess of the Sea (Goddess Summoning  #1),P.C. Cast,3.87,425192792,9.78043E+12,eng,368,7847,439,10/07/03,Berkley Sensation,{}
2246,The Cyberiad,Stanisław Lem/Michael Kandel/Daniel Mróz,4.18,156027593,9.78016E+12,en-US,295,7842,397,12/16/2002,Harcourt,"{'Erzählung', 'Inventors', 'Polnisch'}"
2247,Let My People Go Surfing: The Education of a Reluctant Businessman,Yvon Chouinard,4.22,143037838,9.78014E+12,eng,272,7838,681,09/05/06,Penguin Books,"{'Business', 'Business', 'Biography'}"
2248,Doctor Faustus,Thomas Mann/John E. Woods,4.08,375701168,9.78038E+12,eng,535,7825,314,7/27/1999,Vintage,{'Composers'}
2249,Dooby Dooby Moo,Doreen Cronin/Betsy Lewin,4.1,689845073,9.78069E+12,eng,40,7823,250,08/08/06,Atheneum Books for Young Readers,{'Farmers'}
2250,Crooked Little Vein,Warren Ellis,3.82,60723939,9.78006E+12,en-US,288,7811,991,7/24/2007,William Morrow,"{'cult', 'underground', 'Fiction', 'underground', 'underground'}"
2251,Betsy and Tacy Go Over the Big Hill (Betsy-Tacy  #3),Maud Hart Lovelace/Lois Lenski,4.18,64400999,9.78006E+12,en-US,192,7809,186,04/05/00,HarperCollins,{}
2252,Sexus (The Rosy Crucifixion  #1),Henry Miller,3.98,802151809,9.7808E+12,eng,506,7805,251,01/12/94,Grove Press,"{'Sex', 'Fiction', 'Sex'}"
2253,Paris Spleen,Charles Baudelaire/Louise Varèse,4.3,811200078,9.78081E+12,eng,118,7792,176,1/17/1970,New Directions,{'Poetry'}
2254,A Summer to Remember (Bedwyn Prequels  #2),Mary Balogh,4.08,440236630,9.78044E+12,eng,361,7791,360,03/04/03,Dell,"{'Fiction', 'Romance'}"
2255,Bleach  Volume 18,Tite Kubo,4.34,1421510421,9.78142E+12,eng,208,7781,70,04/03/07,VIZ Media LLC,"{'Soul', 'Fiction', 'Manga'}"
2256,The Right Attitude to Rain (Isabel Dalhousie  #3),Alexander McCall Smith,3.75,375423001,9.78038E+12,eng,276,7776,560,9/19/2006,Pantheon Books,"{'Americans', 'Editors', 'Éditrices', 'Cousins', 'Housekeepers', 'Americans'}"
2257,Banker to the Poor: Micro-Lending and the Battle Against World Poverty,Muhammad Yunus/Alan Jolis,4.09,1586481983,9.78159E+12,eng,289,7776,737,10/16/2003,PublicAffairs,"{'Economists', 'Microfinance', 'Microfinance', 'Histoire'}"
2258,Old School,Tobias Wolff,3.82,747574650,9.78075E+12,eng,196,7772,826,02/07/05,Bloomsbury,"{'Fiction', 'Fiction'}"
2259,Amelia Bedelia Helps Out,Peggy Parish/Lynn Sweat,4.25,60511117,9.78006E+12,eng,64,7764,67,1/18/2005,Greenwillow Books,{}
2260,If I Die in a Combat Zone  Box Me Up and Ship Me Home,Tim O'Brien,3.95,767904435,9.78077E+12,eng,225,7763,362,09/01/99,Broadway Books,{'Soldiers'}
2261,The Riverside Chaucer,Geoffrey Chaucer/Larry Dean Benson/F.N. Robinson,4.18,395290317,9.7804E+12,enm,1327,7760,152,12/12/87,Houghton Mifflin,{}
2262,Fortune's Fool (Five Hundred Kingdoms  #3),Mercedes Lackey,3.83,373802668,9.78037E+12,en-US,362,7756,283,2/27/2007,Luna Books,"{'Kidnapping', 'Princesses', 'Princesses'}"
2263,Criss Cross,Lynne Rae Perkins,3.34,60092726,9.78006E+12,en-US,337,7752,1056,8/30/2005,Greenwillow Books,"{'Adolescence', 'Individuality', 'Individuality'}"
2264,Star by Star (Star Wars: The New Jedi Order  #9),Troy Denning,3.95,99410389,9.7801E+12,eng,605,7740,108,10/03/02,Arrow,{}
2265,The Complete Poems,William Blake/Alicia Suskin Ostriker,4.24,140422153,9.78014E+12,eng,1072,7738,48,11/24/1977,Penguin Classics,
2266,Demons Don't Dream (Xanth #16),Piers Anthony,3.8,812534832,9.78081E+12,en-US,352,7737,93,2/15/1994,Tor Fantasy,{'Fiction'}
2267,Don't Make Me Think: A Common Sense Approach to Web Usability,Steve Krug,4.25,321344758,9.78032E+12,en-US,201,7736,641,8/28/2005,New Riders Publishing,"{'Gebruikersvriendelijkheid', 'Telecommunications', 'Design', 'INTERNETS', 'Benutzerorientierung', 'Benutzerorientierung', 'Conception', 'Publishing', 'Développement'}"
2268,Dragonology (Ologies  #1),Dugald A. Steer/Ernest Drake/Wayne Anderson/Helen Ward/Douglas Carrel,4.11,763623296,9.78076E+12,eng,32,7726,221,10/13/2003,Candlewick Press,"{'Dragons', 'Fiction'}"
2269,The Custom of the Country,Edith Wharton/Linda Wagner-Martin,4.03,143039709,9.78014E+12,eng,370,7717,742,9/28/2006,Penguin Classics,{'Fiction'}
2270,One Hundred Demons,Lynda Barry,4.16,1570614598,9.78157E+12,en-GB,224,7703,521,8/30/2005,Sasquatch Books,{'Biography'}
2271,Mere Christianity,C.S. Lewis/Kathleen Norris,4.32,60652926,9.78006E+12,eng,227,7665,664,4/21/2015,HarperOne,"{'History', 'History'}"
2272,Islam: A Short History,Karen Armstrong,4.02,081296618X,9.78081E+12,eng,230,7660,448,08/06/02,Modern Library,{'History'}
2273,Fullmetal Alchemist  Vol. 11 (Fullmetal Alchemist  #11),Hiromu Arakawa/Akira Watanabe,4.59,1421508389,9.78142E+12,eng,192,7655,129,1/16/2007,VIZ Media LLC,
2274,Jamie's Italy,Jamie Oliver/David Loftus/Chris Terry,4.01,1401301959,9.7814E+12,eng,320,7653,90,11/14/2006,Hachette Books,{}
2275,The Cave,José Saramago/Margaret Jull Costa,3.84,156028794,9.78016E+12,eng,307,7649,548,10/15/2003,Mariner Books,"{'Totalitarianism', 'Totalitarianism'}"
2276,The Maps of Tolkien's Middle-earth,Brian Sibley/John  Howe/J.R.R. Tolkien,4.14,061839110X,9.78062E+12,eng,80,7649,31,10/02/03,Houghton Mifflin Harcourt,{'Settings'}
2277,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,Temple Grandin/Catherine  Johnson,4.14,156031442,9.78016E+12,eng,358,7633,975,01/02/06,Harcourt,{}
2278,White Lies (Arcane Society  #2),Jayne Ann Krentz,4.01,039915373X,9.7804E+12,eng,371,7604,328,02/01/07,G.P. Putnam's Sons,{'Romance'}
2279,New X-Men  Volume 1: E Is for Extinction,Grant Morrison/Frank Quitely,4.06,785108114,9.78079E+12,eng,144,7602,135,9/27/2006,Marvel,{'Fiction'}
2280,Skeleton Coast (Oregon Files  #4),Clive Cussler/Jack Du Brul,4.12,425211894,9.78043E+12,eng,373,7591,210,10/03/06,Berkley,{'Fiction'}
2281,Love,Toni Morrison,3.75,1400078474,9.7814E+12,eng,224,7580,452,01/04/05,Vintage,"{'Hotelkeepers', 'Death', 'Fiction'}"
2282,Goddess of Spring (Goddess Summoning  #2),P.C. Cast,4.21,425197492,9.78043E+12,eng,360,7579,446,08/03/04,Berkley Sensation,{'Goddesses'}
2283,Time and Again: Time Was / Times Change,Nora Roberts,3.77,373484410,9.78037E+12,eng,505,7574,194,8/24/2001,Silhouette,{'American'}
2284,The Elements of Typographic Style,Robert Bringhurst,4.24,881792063,9.78088E+12,en-US,352,7564,206,9/27/2004,Hartley & Marks Publishers,"{'Specimens', 'Typografi'}"
2285,Life of the Beloved: Spiritual Living in a Secular World,Henri J.M. Nouwen,4.28,824519868,9.78082E+12,eng,160,7551,498,10/01/02,Crossroad,{}
2286,Turtle Moon,Alice Hoffman,3.83,99429160,9.7801E+12,eng,275,7545,388,04/04/02,Vintage,{'Fiction'}
2287,The Magic of Krynn (DragonLance: Tales I  #1),Margaret Weis/Tracy Hickman/Barbara Siegel/Scott Siegel/Roger E. Moore/Warren B. Smith/Nick O'Donohoe/Richard A. Knaak/Nancy Varian Berberick/Mary L. Kirchoff/Michael   Williams,3.74,880384549,9.78088E+12,en-US,350,7543,39,5/15/2000,Wizards of the Coast,{}
2288,The Dark Mirror (The Bridei Chronicles  #1),Juliet Marillier,3.97,765348756,9.78077E+12,en-US,561,7525,376,03/06/07,Tor Fantasy,{}
2289,The War of the Flowers,Tad Williams,3.88,075640181X,9.78076E+12,eng,828,7519,319,05/04/04,DAW,
2290,The Gravedigger's Daughter,Joyce Carol Oates,3.55,61236829,9.78006E+12,eng,582,7518,860,5/29/2007,Ecco,"{'Refugees', 'Family', 'Family', 'Roman'}"
